13764	6940
8375	6940
13319	6940
10447	3928
8154	3928
9065	3928
5623	3928
12055	6798
191	2952
5151	1925,1878,7451,5761
12245	1925
2100	1925
16194	8723
2465	8291
10311	188
9589	3844
15274	3844
5685	213
16860	53,5529
13534	53
7757	2234
14400	1712
1303	1712
13228	1712
14354	1712
15785	1712
8946	1712,3836
5539	1712,3774
15724	595
10015	595
11247	233
4282	610
6143	4011
1445	3413
16144	2232
15208	1928,9617,1558
12018	2210
14297	2210
3578	2373
10903	8114
7743	527
11281	9248
5034	9248
8079	9248
3686	9248
11138	188
3343	6055
4811	780
4905	780
5018	2110
2886	6387
16256	3483
4423	1331
12089	4372
976	4372
12854	1077
10897	1077
17255	7951
14154	7951
17007	7951,1008
8865	7951,1008
10586	6301
532	5695
5237	8539
14209	4295
8777	2571
11447	2571
12613	7644
2309	5264
13546	1035
8299	1035
7672	7474
228	5694
16152	349
13963	1008
4941	7340
10824	5826
3332	3719
15226	3719
1579	4122
12855	4558
5744	46
8157	1129
1124	6212
5912	6212
6766	6130
6552	2979
3387	1803
17260	293
10569	2858
1273	230
14310	230
15561	8880
5282	8880
4735	8880
10974	3796
2478	3796
5785	8355
2966	1602
11551	1602
15966	8007
1683	722
11425	722
667	722
2825	722
12833	1018
14654	1018
1107	1018,6941,2906,619
3280	5851
9663	5851
12775	8335
6165	768
13133	4686
4378	4686
1312	9316
106	6343
17241	6343
6433	4290
4693	4290
12800	7916
301	9267
9509	1975
9640	1403
4245	8551
9635	8551
11912	5003
17195	8277
14849	2663
8414	5020
15411	5206
7151	5206,8410
14884	5206
15994	5206
1121	5206
5846	5206
13711	184
16483	3635
11792	895
4052	6637
6680	4780
3266	540
13808	8410
5232	8410
14643	3330
9829	3330
10282	7259
16142	4308
8329	4308
9102	188
12774	6445
16923	8055
6348	8055
14799	3402
2279	6893,7276,6587,4632
4807	6893,1154,7276,6587
6476	6893,4632
11862	6893,7933,1154,8105,7276,471,6587,4632,5272,6326,3006
3263	7648,2411,8484
15390	7648,2948,2411
11902	6171
12877	6171
12570	6171
7459	6171,6601,9314,2487,709
1155	6171,2487
12484	6171,2487
939	6171,9314,2487
8587	1887,1120
11098	1887,1120,1810,2619
6574	1887,1120,1810
1135	1887
9573	1887
699	4098
7933	7607,5310
5979	7607
2264	4522,5994
16947	9281
2038	9281
5522	9281
1819	9281
5460	9281
1654	9281
14008	7647,8395,3414
440	7647,8395,8686,4025,6042,7530,6561,2706,3414,7217,3260,8518,8799,8470,313,9271,9245,3113,9315,3440,3513
11170	4569,4945,9514,679
7086	4569
16044	7473,2920
10533	7473
6321	7473
14444	7473
7131	7473
7997	7473,2920
1031	3445
1672	3445,7659
11121	3445
5083	3445,7659
2018	1083,6020,9151,1265
8896	1083
1702	1083
15028	1083
2335	4566,3662,3630,6915,5271,4318,9246,7563,4005
16532	4566,6944,3662,1941,3630,6915,5271,4439,9246,4048,7899,7563,6632,4005,4149
1622	4566
14134	4566
17166	389,4229
15347	389
359	389,8509,9299,4802
9731	8534
13084	8534
2814	8534
14420	8534
10746	1094
13670	1094
17029	1094
16072	645,279
2646	645,5983
16948	645,5983
306	645
8267	645
2466	645
11961	767,2757
7148	767
3134	767
17262	9185,8237,8029,425,195,2908
3016	9185,8237,8029,425,195,2908
7126	5345,79
15877	1225,8925,7495,8223,1992
8751	1225,8925,7495,8223,1992
850	7900
5127	7900
1024	7900,6290
15188	8542
2990	8542
4708	8542
13964	3336
3472	3336
6316	3336
15428	3336
14755	3336
17084	3336
10315	4171,6464,408,1351,1821,4115,8078,7564,2645,2092,3039,8821,665,1511,7392
15921	4171
14210	4171,408,2092,665,1511
1056	4171
2487	6489
17171	6489,9219,5838
7279	9221,7692
1535	9221
10369	9221
6817	9221
11271	6602
9580	6602
7383	6941,3610,2906,9504,4209
8533	6941,2906,9504,4209
12128	6941,3610,2906,9504,4209
6830	6941,2906,9504
200	6941,2906,9504
4242	6941,2906,9339,9504,4209
16146	6941,2906,9339,9504,4209
11834	6941,9504,4209
8591	5417,1130,3043,7772,1960,120,4365,862,1235,8854,3062,1334,9619,7643,9226,715,5142,1,1498,823,6667
6973	5417,7220,7772,1097,7618,1951,5723,1019,2087,163,9036,7921,9175,9388,6111,2973,9226,5142,7143,3590,2587
1363	5417
14932	1857
14927	1857
2930	921
8051	921
11591	921
4288	4873
14888	1667,8748,5472,745,5543,975,4948,1874,6143,5931
10767	1667,1366,3056
4145	1667,1679,6793,9400,3842,975,1838,5931,441
11584	6156,2853,9332,7936,1074,1311
2480	6156
5982	4176,6026,6417,567,6137
15389	4176
14602	4176
6274	4176
10107	6457,7658
7187	808,5173,8589,7291,8331,328,3120
13011	808,5173,8589,7291,8331,1698,3050,328,2566,3120,8305
12896	3141,6280,4794,6949,4425,1115
16906	6459,1502,4373
12280	6459
9800	6459
14258	6819,734,8594,8748,1184,3127,9112,4936,8333,2586,4975,8090,6177,2115,4243,6010,1243,6109,4272,9073,8503
14380	6819,6177,4272
9409	6819,7109,8594,1184,4255,9068,4975,2115,6109,4272,3925,8833,5399
8320	5391,2122,7109,1639,9599,6054,2268,6376,8745,5756,6269,9122,6618,8191,833,5585,4575,3190,7162,3925,8917,6517,7198,7923
9781	5391,9127,5756,8917,7198,7923
12767	5391,1482,8745,7626
13167	79,8913,4072
4682	79,8913,4072
6226	79
8762	79
9552	353,8703,6086
7335	353,3408,5749
3430	353,8562,8056,6039,4823,803,583,6086,7984,1080,5992
10596	851,2472,2401,9386,3147
7311	851,2401,9386
276	905
3334	905
4943	905
5556	905
8325	905
10404	905
9221	905,2771
12031	760,4286,8749,8271
3403	760,8749,8271
16834	760,8749,8271
1954	760,8749,8271
14833	8232,7015,2105,4082,664,3241,4588,1451,8634,4338,4211,2363,4787,531,1793,6162,8246,4711,4270,4760,6227,9324,5801,1533,7036
9614	8232,4211,3300,4270,1536
4468	4762,8633
12844	4762,8633
4453	4762
9972	4762,8633
13982	4762,8633
4109	4762,8633
9099	8306,8971,1656,2567,7873,5007,2895,9083,1819,2424,6422,492,5871,7182,9053,5913,7571,4554,5256,9605,7170,8208,8873,9155,1622
7889	8306,8971,2567,7873,5007,9083,5401,1819,2424,6422,5871,7182,8897,9053,5913,5256,3956,5973,2918,7170,8873,9155,1622
12503	8306,2567,5871
13040	8306,1656,9525,418,2895,7750,7571,207,4554,1312,5973,9079,9605,2073,8208,1443,3748,6830,2362
13678	8306,418
2986	8306,207,9079,3748
12133	8666,8307,6180,5385,6623,1051,2742,7353,6923,3848,192,651,599,9446,3181,247,8054,6522
3066	8666,9557,1047,8307,7728,8099,2737,648,6059,7048,3968,8776,8631,8789,6623,9123,1168,2742,1938,7353,6923,4159,3848,3654,8006,5534,3086,192,9473,9226,4078,5142,651,599,9446,2744,3181,247,8687,8054,9556,6522,7509,9289,2899,1092
14127	7584,5186,522,7818,7912,9447,6402,4039,4677,5942,2050,875,3683,7360,1153,6532,5429,1421,4433,5641,1496,214,5073,5064,5373,9226,4299,8667,1209,5142,1169,7822,7533,1064,2177,1974,6607,7760,6964,4201,3961,7565,9439,4009,3546
11893	7584,5186,522,9447,4677,2852,5942,2050,3683,1153,6532,5429,214,4597,5073,5064,2298,9226,4299,1209,5142,1169,7533,1064,1974,7760,6964,3961,9439,8255,3546
1247	3833,4125,7967,2968,4402,2104,3912,800,862,36,8854,693,3668,9018,6425,7517,3375,3062,1449,3593,873,7016,2590,559,9320,2666,8889,897,6577,1334,4979,7683,2922,7643,5754,5044,1662,9124,127,5799,3018,7847,5905,226,5080,3384,8312,916,5721,6468
5246	3833
136	3833,2968,2104,3912,6864,800,3375,873,8347,2666,6577,7683,5044,9124,4264,3384,1839
10246	8527,144,6104,7455,1387,801,2182,5248,1107,6224,3809,7149,7691,4995,4947,5950,7889,8184
6327	8527,7691,4995
14571	8527,7455,4995,5950,8184
7971	8527,801,5248,3809,7149,7889
16219	7801,4793
13069	7801
16376	7801
11986	3525,87,8920,2870
5006	3525
16175	3525
17024	3525,87,3220,8920,4124,2870
15725	3525,8920
17003	3525
2015	3525
10417	4695
535	4695,1226
1373	4829
11880	4829
10330	2623,7233,7241,4619,7083,8397,3530,9297,2146,1840,636,4874,2986,8426,6883
8312	2623,2102,5748,2324,4796,5076,3463,1539,354,6710,2986,2467
9058	2623,8397,2986
14719	1860
16468	1860
4644	1860
9004	5186,9369,7208,7360,5468,3004,2099,2634,6562,7539,7403,4204,2243,8455,4201,7565
2137	2519,4955
12356	2519
7300	2519,5293,677,4993,2029,6283,4955
12599	2519
9482	2519,5729,7367,5190,1717,8373,5650,7820,769,1988
71	3896,9341
12303	9369,9239,378,2099,3513,201,1503
1674	9369,522,9616,7360,5468,3004,2099,2634,2346,3613,6562,7539,5510,6607,8455,7565,3546
932	9369,9616,2099,3613,7539
15436	4559
3673	983,3631,7098,3286
1020	6029,8517,4264
11681	6029,8517
1595	6029,9093,1450,4519,8744,9057,3437,8162,1612,3520,8517,3057,6623,9151,8718,5933,752,3170,1409,2824,1399,5832,8835,8072,9161,7575,4487,3527,8939,3140,1265,5865,7664,6580,8829,2876
16436	6029,9057,3520,8517,6623,4109,5865,7664,8829
12319	3972,4164,6519,1606,1552,4351
1195	3972
10799	3937,6447,6382,5467,6096,5191,5693,4882,2661,295,2056,6074,6256,1815,2389,7862,7824,826,2732,5526,2206,8503,266
10308	3937,5693,295,7153,8032,9505,2762
11536	3937,6447,6382,6096,8732,6270,6074,6256,1815,2389,8503,266
6076	3937,6447,2944,2661,8732,6270,2389,826,2732,888
12358	6593,9457,5174,5736,7792
8516	6593,7792
1990	6593,5174,5736,7792
14445	834
13816	834
12637	834
7273	9230
1795	9230
11984	8362,6410,310
1289	5244,3974,3586,1237,2464,7949,5728,6400
5799	5244,2464
11754	5244,2464,6400
9719	5244,2464
6953	5244,3974,3586,2475,9051,1237,2464,5728,8738,3841,6400
17183	5360,3252,2533,8981,9150,7804,1140,3560,7142,4085,9007,8201,6718,3378,9269,2910,7733,4871,7035,7040,3855,4389,3029,4739,6927,7560,3829,3040
2194	3572,4483,8035,7161,16,5106,9181,8417,8732,6270,4937,5322,3873,7153,8032,2007,6971,7330,9505,2762,3068,4370,888
14320	3572,268,1640,5017,1320,5106,4570,8472,5065,6833,6921,757,8219,6081,1081,8609
3748	3572,2832,9524,268,6402,1789,1640,2272,4084,5017,1320,5106,9616,4570,8472,5065,6833,6921,757,3613,5582,3085,1081,481,9413,8759,8609,843
2897	3835
5	3835
5708	3835
6487	3835
5117	3835
5612	3835
5745	4448,3540,3432,5841
1151	4448,6840,8213,795,6352,600,5561,3540,7681,3432,5841
7787	2839
9996	2839,9152,5956,4300,2448,7322
15222	2839,9152,5956,4300,2448,7322
13262	7864,2607,7860,7422,9156,6380,8120,3714,4729,5677,646,7550,8080,8704,5599,5250,8243,6640,1633,6712
17052	7864,7860,7422,8080,8704,5599,8243
10190	7864,7422,6380,4729,5677,8080,8704,5250,8243,6640
13130	7864,1633
11751	7095
7018	7095
9759	7095,6151,482
13473	7095
1353	6382,4483,8035,6096,9181,6270,5322,3873,8032,6971,7330,9505,2762,888
3608	3996
1882	3996
172	3996
14949	5751,2817,3539,7089,4289,466,5411
152	5751,3539,1151,5191,4253,6085,7105,488,466,1501,4555,5411,1516
9626	5751,3539,6678,9599,4000,5501,544,3696,6085,7105,926,4465,8205,488,466,1501,1425,4869,4555,4105,5411,6517,4059,3035,2901,1516
3509	1464
8593	1464
12770	1464
2545	4401,8389,8600,7161,9159,2875,4648,399,7076,2754,2481,7439,88,7835
10142	4401,4166,5653,8389,8600,1522,4017,7221,4965,2172,4648,399,6269,5167,2754,6527,1827,5585,6237,7439,1825,1307,7835
3344	4401,4166,5653,8389,4387,1824,8600,1522,4017,7221,4965,2875,2172,4648,299,4854,1003,399,5167,2754,7078,9405,6527,1827,6690,6258,5585,6237,7439,1825,1307,8833
4186	4401,4166,5653,8389,4387,8600,4017,7221,4965,2875,4648,299,399,5167,2754,7078,9405,6527,6690,5585,7439,1825,1307
10686	4401,8389,6363,9318,4648,4000,1859,8808,5503,5585,4747,6612
8382	4401,8389,6363,9318,3785,4648,5585
10498	2691,2794,6621,3534
15946	2691,2794,6621,2137,8181,9014,3534
9868	2691,2794,9014,3534
1042	2691,2794,6621,2137,745
5251	178,3533
15923	178,5058,765,3533
355	6041
7439	6041
13514	6041,8636,5346
14952	6041
7006	8536,2601,7399
9760	8536,5469
16675	8536,2601,8118,7516
15352	8893
6138	8893,5583,7530,3932,5327,7886,4312,3004,5266,2634,2346,7411,8294,1136,3737,5856,6044,6607,2686,7542,6643,6580
1530	8893,5583,3932,5327,7886,4312,2992,3004,5266,2634,3095,7411,8294,3737,5856,6044,6607,2686,8455,7542,6643,6580
1108	8395,3414,3260,8518,3440,7373,5424
14811	8658,1337
5746	8658
7998	1420,7710,2857,7112,1012,4215,6650
3267	1420,7710,906,2857,1012,4215,6650
4461	1420,7710,906,2857,1012,5772,4215,6650
6811	3279,5997
11181	3279,4388,5997
8736	3279,4388,5997
1444	4928,6193,4191,6884
13421	4928
5498	5974
14569	5974
4857	5974
1936	5974
7620	7727
16438	7727
16970	7727
5090	4630,6610
2278	4630
13746	4630,6610
10396	4630,6610,4306
16041	4630,6610,3293
11380	4630
11027	3976,6555,2155,9371,8942,6971
4968	3976,2654,8844,5543,2732
7124	4341,7711,550,1087,5187,85,5673,996,7008
16723	4341,550,1087,85,996
16697	4341,550,996
11409	8686,8799
11927	8686,9245
7135	225,1030
16338	225,1030
616	225,1030
3060	9232
11562	9232
16795	9232
5875	1347,8309,4724
100	1347,5746,8309,2710,4724
8468	1347,2960,5746,9120,7501,8309,3580,738,6626,2710,4724,3846,9437,8554
9273	6260,4596
8259	6260
1965	9158,5873,8044
11462	9158,5873,8044
12423	3869
8513	3869,8696
2389	9093,3057,9151,8718,2824,8072,3527,8939,3140,1265,2876
7196	9093,1450,8744,9057,8162,6623,3170,1409,2824,5832,3527,3140,1265,7664
16475	6068
693	6068
1958	6068,4467
10265	3109,2743,3684,6158,5470,3066
5230	3109,1470,6158,5776,3066
2130	3109,2743,732,2698,1515,3684,2013,5899,5470
13971	3109
15356	8562,49,456
10513	6349
5766	6349
13185	6349
16919	4930
16451	4930
11479	4930
16189	2543,6762,5422,3828,9285,3535,2399,4393,2677,4847,9147,4363
7584	2543,6762,5422,3828,9285,3535,2399,4393,2677,4847,9147,4363
2204	2543,6762,5422,9285,3535,4393,2677,4847,9147
7682	3291
2980	3291
15446	3291,8970,2864,3627
15141	3291,3627
12244	3291
15057	3291
16124	3291
663	3291,2864,3422,8318
6856	6936,6,203,3691
16698	6936,5944,6,8764,6482,1685,3146,1260,203,5140,5999,6773,3691
15873	9561
10926	9561
1872	9561
8058	9561
14207	9561
12667	9561
16781	9561
7923	9561
13122	8947,9602
12945	8947,2064,1329
5375	8947,9602,2064,1329,1564
5864	8947
694	6840,6342,6352,9087,2870,4466,9241,6432,5958,823
649	6840,4634,4071,6352,3656,3030,4776
14006	6840,7342,6665
9953	2510
15293	2510
854	2510
144	2510
62	2510
10292	6863,1769,3318
8245	6863
15519	6863
6997	6863
3732	9146
1005	9146
12299	9146,1087,7830,6014,919,3732
7991	9046
12372	9046
10403	9046,7250
1635	9046
1492	7233,7241,6664,3530,9297,2146,8426
13845	7233,7241,6664,3530,9297,2146,8426
11401	7233,4619,7083,3530,2146,1840,636,4874,6883
10341	449,5651
14994	449,1914,8553
13048	449,1914,474,9536,8553,5651
12823	2391
5636	2391
13347	2391
15641	2541
16329	2541
7822	2541,1053
7568	2541
6556	5087
9442	5031,4648,7357,8808,1561,2512
2399	5031
16593	6243
522	6243,4198,9272,6977,6439
2479	6243,9272,8438,8874,9635
1660	4865,3345,9494
3758	4865,9328,621,8486,5656,5137,7274,8719,9394,3345,5299,8178,4053,6878,985,1902,7380,9226,8710,2761,4454,5142,3784,355,6834,949,9494,9061,6182,4594,5506,1472
15271	4865,9328,621,5656,9394,3345,4597,4053,985,7380,8710,2761,4454,3784,355,6834,9494,4594,3546
13695	7498,2467
7142	7498,3850,2102,5496,4798,2324,4218,5076,7742,8325,2831,1539,354,3747,1816,5183,8098,2467
4835	2660
1665	2660
4749	791,5946,5580
11975	791,5580
16681	791,5580
14436	791,8576,465,2747,847,8180,7475
1204	791,7895,465,8329,2747,847,3882
11755	2832,413,1789,2272,6701,9616,5065,6833,6205,3613,5582,3085,5410,80,1081,481,9413,8759,843
7878	2832,413,6701,5065,3085,5410,1081,481,8759
3664	7693,6257,3519
7296	7693,8189,282,6257,3519
17020	7693,8189
1762	7693
13247	7693,282
10473	7693,282
2955	7638
1862	7638
9625	7638
6382	5658,5494
11091	5658,5494,1575
16074	5658,1404,5494,4765,6070,7739,1575,7485,4850,7224,4812
6411	5658,1404,5494,4765,1575,7224,4812
9031	1482,2654,8844,9181,1301,7121,7537,4370
5041	1482,8844,1301,7537
4909	1482,7817,7537
4967	1482,3491,5543,8495,6014,7537
12456	1482,7109,8175,9112,5840,5543,7240,5585,3190,7162,7537,3925,4370,6517
3259	1482,7537
12239	1482,550,1848,9127,2724
16743	1482
1466	1482
7476	1482
11959	1482
13241	1482,9166,4857,9612,6747,3467,5916,1362,986,8812,4332,2595,4593
8369	1482,9592,8495
11466	1482
9529	1482
16582	1482
3960	1482,2501,4367,2436,5692
2772	5363,9525,4900,418,1487,981,9079,1443,6830,2362
2156	5363,1487
10014	5363
15581	6151
14891	8938
8115	8938
16315	8938
4774	8938
9433	3659,1042,5269,5141,9226,5142,9209,6420,658,4273,1809
3658	3659,2960,1325,6295,5450,8713,4988,8226,7305,1042,642,8849,9490,784,6776,8195,1995,1424,5141,7740,5616,9209,658,4410,7397,4273,9437
2593	3659,1325,4988,5269,1995,9418
2160	3659,821,5269,1995,5141,9226,5142,9209,658,4273,1809
11185	2093,1807
11130	2093,1807
8589	5317
15169	5317,1437,6435,5943,2706,6011,2452,4598,1643,9271,467
15383	5317,4967,821,4759,7442,2419,7552,8856,8249,3263
293	5317,4967,2419,8051,8249
16069	9524,2272,3085,481,843
14392	9524,2272,3085,481,843
4847	9524,2272,3085,481,843
11085	9524,2272,3085,481,843
16509	392,8611,1471,7107
706	9174,2734
6181	9174
4219	9174
4471	9174
16266	9174
10227	268,5017
16967	268,1320,6081,1081
6482	9227
13581	9227
1975	9227
10324	9227
9891	9006,5384,311,8912,6065,844,2951,1773,4109,2719,3893,9626,1540,5743
8728	9346,4361,3404,8366
16001	9346,8366
3525	9346
13474	9346
17188	9346
13935	4734,8649,2022,1616,8931,6670,5783,705,7328,8191,833,5311
4476	4669,8689,1388,7879
14628	4669,1388,7879
3264	4669,1388,7879
13627	4669,1388,7879
16738	2337
16200	2337
8625	3151,3390
620	3151
2863	3151
8488	8884,2293
7240	8884
8726	8884
15502	8884
11924	8884
7072	8884
7056	1306,6675
2910	1306,6675
2830	1306
11238	1306
1464	1306,8444,7705,6436,1078,6675
13658	1306,6472,6436,6675,3250
16911	1306,6337,5249,6167,7705,6472,6436,1078,6675,4863,3250,1716,3268,2643,52,7184,4204,8573,9544
3734	1306,6675
4653	244,9090,1056,8241
12343	244,3622,9090,8433,6417,8825,2226,5629,1056,182
8310	1130
11502	1130,7011,1645,7408,6372,3993,5753,6163,138,1994,8765,1281
2025	1130
2063	1130
847	1130,3043,8591,457,3964,4365,6822,3470,2958,1235,1846,1951,8359,4935,2086,6460,3701,4219,7808,9226,715,5142,4997,2103,2587,1498
12619	4230
9263	1881,9575,7759
17062	1933,713,989,9522
9380	1933
1889	1933,989,9522
4950	1933,8216,989,8566
6353	1933,989
12590	1933,989,9522
16478	1933,989,8566,9522
6243	3428
5077	3428,4325,2916,3462,4694,2069,2718,1157,5745,2616,6496,7842,2564,4131,4612,1305,2879
12437	3428
13970	3428
15265	6428
9337	2384,8595,8446,945,7471,57,4069
15736	9164
16378	9164
13057	9164
12589	9164
3733	9164
1735	9164
11612	9164
10521	7,6815,1954,6168
8916	7,6815,1954,6531,2251
16961	7,6815,1954,6168
12856	6944,9453,3013,1842,3662,2299,7111,4429,4034,4318,4532,4196,5078,4439,9246,3415,4048,7899,1447,8783,6094,4488,7881,6632,9020,4005,4149
2600	2140
566	2140
12266	2981,156,7109,6054,7626,3596,2339
15922	2981,2670,1843,6388,4610,8733,2894,3596,3806
12187	4634,4776
3503	4634,4071,3656,856,3030,8863,6121,4776,4008,1785
16201	7676,1007,3215,8755,7345,6241
3360	7676,3215
16547	7676,3215
9631	7676,1007,5240,3215,8755,6241
4369	9141,2417
1434	9141,2417
10895	9141,1014,6271,5386,635
7319	9141,6271
10584	4166
16914	4166,4965,7078
11367	4166,4387,4965,7078,6690
12617	5848
14299	5848
