76	168,2119,2695,1038,3545,3048,4527,221,3375
77	1538,1451,3048,4704,3175
78	1737,4404,1912,2121,939,903,4179
79	5095,1574,3237,1305
80	570,5095,4717,2148,391,4974
81	2879,5280,83,5155,2986,391,3579
82	1245,5184,4954,1599
83	3679,4332
84	5014,2043,3173,3409,83,2514,3051,794,493,3808,1370
85	2455,2901,5041,192
86	168,34,989,1809,2948,4575,3267,1233,3587
87	34,2323,347,4372,5055,3877,1074,623,4699,2628
88	965,1406,1204,2201,1599,2861
89	734,3409,2029,3507,4916,623
90	2760,4375,5323
91	5306,1392,2313,3134,3553,2958,3680
92	4256,2551,903,895
93	514,3920,3030,3432,4439,2592,3877,4378,3283,2407,4699,1599,4941
94	1245,331,691,4749
95	2415,660,4046,3644,1406,1304,1039,4208,5330
96	5306,689,3920,2334,3586,1738
97	2262,1245,1912,3219,3660,4749
98	5306,304,3816,1105,2698
99	3904,4547
100	1406,1998,195,3379,623,4483
101	34,83,1574,1300,3257,2273
102	5219,765,481,832,1736,3591,3860,5126
103	2897,869,4807,1803,1574,3470,3802,1436,1599
104	4881,1624,19,1008
105	3355,3586,5282,3429,2782,1360,3877,4179,4699
106	34,1314,2332,3307,1929,1389,5148,4047,1574,4862,237,149,4974
107	4802,4254,4916,3237,5299,1035
108	868,2142,3793,100,3374,2061
109	1248,4740
110	1268,2962,5292,4894,4699,2059
111	3213,1212,2969,784,2061
112	34,2343,290
113	3601,1292,3385,1738,3257,5247,3793,2362,1599
114	1924,1870,1709,2886
115	168,3741,4527,3134,908,2328
116	4046,2554,2900,2792,2537,2201,2134,4329
117	1738,997,4464,4698
118	3075,1269,4333
119	765
120	4533,1640,1738,3507,3296
121	2069,2477,2792,3188,4957,5281,3921
122	1235,734,1505,1052,462,776
123	1313,4724,2265,4616
124	4818,734,1912
125	617,1543,571
126	2627,3073,5090,2560
127	907,3214,1451,5302,4597,3808
128	2029,784,4406
129	1793,2610,159
130	1366,5362,1285,2831,1406,3987,1666,3582,4372,1771,5302,713,2163,3976,5245,5197,4483,1909,5354,141,3324
131	2596,1738
132	3297,2325,3379,1269,769
133	5121,4874,1573,3199,4589
134	34,570,3533,2179,2676,3470,513,2665,3680
135	1945,3082,1067,1105,2741,4086
136	186
137	34,3340,907,3586,1609,784,624,4086,4870
138	2604,622,1150,1294,2407,1599
139	3920,1993,101
140	2897,3367,1451,5141,2260
141	1956,1451,1137,3237,623
142	3314,3219,2124,3491,2412
143	1709,2819,3080
144	572,4956,3213,1211,2679,4525,4375,623
145	331,2951,5169,1726
146	967,4721,1269
147	4536,4963,235,276,1451,972,355
148	1712,3777,5121,1423,3827,3199
149	77,2835,5121,4226,3101
150	2323,4574,2187
151	497,2004
152	4695,1329
153	1338,1561,3553,4244,3680
154	5121,68,3908,681
155	3213,765,3379
156	3409,101,1872,686,3808,1599,2861
157	4443,1644
158	168,4722,4807,3545,3620,3017,3604,2894,542,221,4849
159	5081
160	734,484
161	1298,1133
162	2116,4816,935
163	34,5079,1406,24,1124,1574,3928,1294
164	4190,3946,1124,1993
165	2897,1406,2409,4464
166	3011,3213,4827,3866,3620,3931,623,4615
167	1640,34,5340,2735,4244,3283,3680
168	1124,4409,2863,2741,3283,3579,4067
169	34,4046,2900,4137,2201,3808
170	2417,2131,3176,4993,2709
171	1640,352,3920,2265,4061,3257,1402,355,2080
172	5260,1793,3586,3429,3526,3516,994,2884
173	2144,875,4642,1998,19,496,5122,5253,4933
174	1258,1304,1771
175	2281,5344,1262,4537,2426,1004,2698,2665
176	3233,4787,612,2539,171
177	1211,2920,907,4465,405,2969,784,4179,823
178	3271,3588,2887,301,5160,623,816,1551
179	4219,2862,34,2142,3512
180	3621
181	4881,965,1406,3082,1451,4787,4137,5216,4598,1599
182	4088,5306,1124,1845,5316,1557,4086,3235
183	3098,1736,1131
184	518,3692,271,2362,4548
185	965,2323
186	4227,1771
187	2897,1324,2741,3449,4137,1008
188	405
189	4148,83,165,3429,1300,4964,3238,922,994,3579,4974
190	2996,2323,765,2057,2735
191	34,3826,1118,3976,4378
192	1246,2343,741,3697
193	5083,347,2355,2343,4179
194	5306,3577,24,1105,1008,4086,460
195	340,34,1122,2741,4086,3069,2873
196	34,2962,911,4704,1872,2861
197	520,2276,1248,4179,173
198	1640,1248,4525,3553,3680
199	4495,1609,3257,3743,3069,4975
200	2243,4573,2533,3379
201	4465,2395
202	3842,1324
203	4069,3731
204	665,965,1134,784
205	1630,1771,2117,1019,2653,2201
206	2879,34,1949,3620,708
207	2732,1124,2142
208	5306,1309,5146,2325,3654,4803,3808
209	2094,3213,3710,4179
210	5306,34,3654,2964,4438,1300,1142,786,365
211	34,1945,2741,4679,132
212	5306,24,2343,939,1190,1557,5077,1368
213	1014,1835,4964
214	1640,1679,4492,1574,5302,4916,3808,1675
215	1285,4361,2679,3820,2627,3702,3582,4787,713,3376,4912,2298,4582,736,1909,3269,1599,3680
216	34,4980,2334,83,1300,3931
217	679,83,2741,3993,235,1574,5290,3069,1599
218	116,3777,2330,484,5192,327
219	2323,2142,2902
220	660,1124,1324,19,2887,3237,2407
221	2401,2241,1465,2790,4086,4260,3567,4875
222	2424,1911,2380,4704,391,4086,460
223	5075,3213,2319,3654,3257,2273,2034,212
224	168,4802,214,3257,4137,3134,1599
225	168,34,1135,2343,83,805,235,1451,4295,5262
226	2647,2716,1451,3470
227	1245,4310,2432,1725
228	1593,679,155,824,624,3772,623,1599
229	660,3586,3620,4208,4086
230	1148,4944,1941,4311
231	2895,3283,4179,4200
232	4818,505,2417,4525,4704,4363,5290,4749,4100,3206
233	3951,5302,3054
234	2040,1711,4882
235	2132,1254,3706,4044,3287
236	2398,4522,5316,4636
237	2803,4073,1574,2676,2347,1294,2837,1599,513
238	4707,304,1624,2868,1912,245,2783,5219,1978,3681,4972
239	1694,3134
240	5280,352,2265,652,1234,1738,3296,1353
241	1936,907,3776,4674,3995,3429,922,5167
242	34,2811,1574,4663,4021,4086,4749,1981
243	4712,1845,1134,2477,784,512,5365,623,697
244	3271,273,4296,64,3522,3470
245	965,2792,3352
246	
247	156,2455,3920,437,784,2407,2861
248	5306,2969,2483,908
249	331,5211,3925,4893
250	294,2140,2424,3015,4179
251	660,34,2140,3920,4526,402,2426,449,1726,513
252	2922,1964,3030,611,2129,2900,2818,2741,2025
253	4881,907
254	2981,1111,1014,3499,1630
255	4818,1912,83,1845,3687,3040,2861
256	2770,3213,1738,19,3772,4699
257	5015,3683,4362,1234,4291
258	4695,3112,1874
259	2371,1912,3925,1384,8,2407,1599
260	34,1945,2755,1435,2741,2792,2034
261	5362,331,264,3213,1912,1211,2627,1866,1724,4385,4483,2958,1401
262	3818,515,276,4717,5316,3044
263	3630,1561,4827,1134,4086,4179
264	34,2922,3530,2500,481,2792,4137,3976,3877,4699,851,1599
265	4092,1124,1304,5002,1911,2682,4564,3696,5081,650,2378
266	3975,4046,1607,1451,623,2134,2861
267	5079,2455,3213,3404,4172,3507,4699,2134,4598,1599,1719
268	4922,1124,833,4945,786,2412,5158
269	965,4257,4104,2465,2201
270	168,1244,3545,2964,491,94,4615,1599,1046,141
271	965,253,956,4137,2427,3470
272	497,1406,5321,83,5095,1451
273	4818,209,253,5095,5155,623,132
274	3074,3109,1304
275	1211,911,622,2132,4525,4137,623
276	4825,4046,1845,1451,4261,680,1952
277	3038,1561,3025,2735,2342,4179
278	1148,3650
279	2536,4046,3620,3931,4086,4129,728
280	168,1766,3578,4518,2837
281	168,4268,390,3098,741,2611,4527,3134
282	168,3936,34,1100,4724,2090,1574,513
283	3485,5316,3407,3887,2134
284	2453,2258,1998,1234,4525,1599
285	2069,3340,4724,1793,1451,2704,1810,1173,4137,2887,3950,4598,1599,2421
286	535,5121,104,853,1372
287	1124,1753,1451,1300,4136,4616,4945,623,1937
288	1870,1100,3822,1574,3470,1981,1599
289	826,2749,1574,997,4086,3418
290	1094,4339,22,2761
291	331,3134,773
292	352,2335,4107,276,2792
293	4256,4362,3824,4030,1372
294	881,571,3431
295	1451,680,149
296	4531,4944,571,2545,3976,4975
297	1561,2216,3257,4244,373
298	4046,4058,2323,4537,1574,4086,2020
299	2140,2323,4238,19,623,2763
300	821,589,2657
301	1613,4417,3458,2850
302	
303	3213,4796
304	3999,4456,83,4664,487,379
305	1704,709,34,3586,2592,3105,3962,212,3637,4598,2665,3206
306	2879,1213,1224,1591,202
307	83,3586,3429,1300,922,2757,4974
308	1912,112,4295,1557,1524,623
309	4262,5083,1406,2399,2355,186
310	679,1726,4252,4208,71,1599
311	3759,3399,3920,1451,3257,2786
312	2419,155,1385,4295,5361,3310,4615
313	2866,4980,3213,2061
314	3227,2275,2319,5295,4525,3680
315	4675,2730,859,1323,2948,992,4699,1599,4629
316	5306,3630,4335,1601,2129,3620
317	1385,1574,1738
318	2897,2455,1409,1463
319	1304,2514,1003,12,4179
320	719,1945,2778,2741,1574,610,4179
321	5306,965,2732,3381,3429,2407,816,3414
322	1956,1609,1574,4870,3044,1599
323	34,4980,3213,2514,1752,1008,3804,4179
324	4088,3340,304,1406,4252,3015,391
325	3340,927,1451,1137,1872,4698
326	1760,3731,25,1574,885,2698,1599,1172
327	2536,2897,3197,907,1124,1463,1872
328	2127,1434,623,4130,2665
329	660,34,2351,4730,1256,1803,5302
330	3904,1945,4015,622,2741,1653,3905
331	4818,3630,3257,3359,3418,3474
332	2789,1287,2928
333	2240,34,2078,4065,2952,2741,1166,3470
334	1640,34,3451,3410,1124,2277,1574
335	647,621,3987,5275,3004,4589,5078
336	83,3586,1300,4945,623,4941
337	3021,1233,4330
338	2866,2922,159,4525,2735,1599
339	622,3257,571,1780,2894
340	1152,3418,2945
341	5121,3079,405,2969
342	304,3920,1152,3302,1451,2792,3507,2034,379,4699,1599
343	1912,931,3680
344	2679
345	5121,1745,4179,2156
346	331,5202,3625,4179
347	734,1113,3585,416,3707,2285,3534
348	389,3456,4719
349	4027,405,5365,3554,1523,3222
350	1929,195,4044,4964,4874,2735,1368
351	4510,887,1771,4483
352	2091,4653,2602,3188,2688,4699
353	34,3451,1124,824,5095,623,2709
354	2503,965,2334,276,1574,355,3470,1151
355	2409,179,2142,4137,2042,4106,4179,1375
356	2770,2204,2410
357	2263,3658,1562,2036,260
358	168,2146,34,4096,607,2343,155,2584,1451,2787,4974
359	1182,1318
360	4876,3824,3220
361	2040,1845,2741,4137,4013,1368,3802
362	1574,19,5242,2876
363	3842,3082,4254,1222,939,1412,4179,1675
364	2922,3451,444,3457,4699,1599,3009
365	5306,24,868,4947,2142
366	996,2991,1599,1359
367	4914,3177,4644,3058
368	5306,588,4807,3654,2090,1803,3507,3914,4598
369	1136,4052,1065
370	1317,2186,5121,1761,1574,1738,3931,623,3887
371	34,3904,4530,186,4179
372	83,1105,235,1574,2698,623,1599,4638
373	2275,484,3828,3740
374	4485,1256,1771
375	676,3385,4321,3586,4525,2438,350
376	4395,517,4492,195,4077,4179,3579,4368,2958
377	2938
378	5306,3213,3381,1269,4375,4303
379	4280,4229,2142,2228,3125,2709
380	1124,1574,2034,623
381	4656,3427,3976
382	1277,34,4789,754,1629,3607,623
383	5121,663,3944,4943,236
384	4981,4571,2343,2151,3237,4235,4699
385	3586,996,3620,3206
386	538,2276,3213,2417,1771
387	515,3557,1695,2410,4150,4837
388	2981,707,3706,853
389	1704,3118,34,2335,679,2029,3710
390	4791,735,4179,350
391	2879,1709,3079,4077,2969,1599
392	4442,1390,880,1451,1771,5093,1004,623,1981
393	1858,4686,4169
394	1845,3824,1393,784,1932,2966
395	3297,4912,4378
396	156,1771,19,1008
397	
398	1709,4531,4627,4465,1248,2019,405,4179
399	5219,1574,3237,3517,2201,2861,3206
400	734,891,4287,1592,5302,391,1298,3534
401	1031,1134,2023,1722,3579
402	965,4520,1269,1280,1699,2407,418,1599,586
403	2247,2343,2493,481,1574,1137,3681,1813
404	2776
405	3653,4096,907,3887,2861
406	5306,1428,34,1124,2432,1574,188,3613
407	3920,4526,5282,2982,391,4086,332
408	1968,3213,4492,1574,1738,12,2698
409	3630,2139,1726
410	3271,679,880,3257,4086
411	4914,2258,2411,3680,3829,1133
412	5019,90,3491,1402,2549,2034,3931,379
413	1141,2610,3302,2148,3877,391,4699
414	5121,54,1161,3302,2989,853,2279
415	1640,5219,765,1179,2142,263,4837,1599
416	3090,2819,3931
417	1124,5353,5095,1574
418	660,34,4664,4779,1404,2534
419	3529,783,1451,2142,4067
420	518,2922,2455,2803,3654,1574,654,4668,3931,2407,4191
421	5241,5280,3880
422	346,2332,824,1771,2887,4699,4214
423	525,3213,1316,3966
424	34,2343,2933,1574,1780,186
425	3340,965,5219,1845,2741,784,4704,2034,1318,2698,4451
426	200,3340,1451,2792,1137,4698
427	3382
428	1709,3698
429	1561,444,235,1557,1318,3931,623,761
430	5014,339,2508,2735,1599
431	1872
432	1777,2858,3012,2494,390,5285,1811,3188,4378,2837,851,1599
433	34,2000,4861,3213,2399,4827,1574,2317,135,3044,816,1658
434	4047,1574,149
435	2895,3219,4899,4044,1520
436	2453,2343,155,1809,2948,992,1187,623,3470
437	2040,4880,3557,4520,1294,4846,1164
438	3213,5302,4375,212,3931,1404,3470
439	5306,4998,1124,2174,5302,903,4699
440	3271,1124,1845,1688,1574,5302,4086,3044,3206
441	907,3083,1845,1463,1872,2134
442	453,280,2850,4347,3680
443	3602
444	2119,2679,43,2948,4527,2566,5253,1233
445	5345,1392,3134
446	3340,3168,1757,4137,903
447	2355,4826,1002,3680
448	3016,3451,2477,2792,4699
449	2809,2635,3027,1137
450	965,2726,235,276,5038,3429,1466
451	2699,3339,953
452	4046,1406,2584,3620,3962,1563,2034,493,2958,2861
453	660,1291,4076,650
454	2879,1726,2734,4120,94,1599
455	906,3213,3384,1248,1726,129,2298,2407,4611
456	4533,3127,444,393,4137
457	965,2922,3530,2900,2792,903
458	3714,4092,1561,1211,2792,3620,680,2545,623,4699,1599
459	505,4594,1808,275,903
460	1640,2951,5302,2052,2166
461	2455,1451,996,1137,36
462	1256,4571,911,227,1574,1525,4303,623,27
463	4739,2140,1696
464	2335,3451,1234,3778,1142,4699
465	907,2792,19,379,3476,2496,816,3808
466	2335,4096,3387,1845,2741,1872,2134,2861
467	3519,3920,1406,3831,1599,141
468	660,4184,3460,1374,2116,5275,5138,2298,4699
469	4818,2343,5020,997,487,816,4699,3523
470	2776,3741,5146,2325,2449,129
471	553,556,5159,3654,1845,2806,996,5222,4013,1325,36
472	2455,3429,3769,1479,1599
473	660,2040,304,4033,9,1368
474	1580,5016,2809,2455,4059,3027,4063,4598
475	234,4488,849,3332,1586,1732
476	497,2741,235,1451,19,3803,4559,2698,623
477	2140,2363,1304
478	1248,4044,3483
479	553,1115,630,1609,4971,4525,1138,4242,1142,4699,3474
480	209,5079,5219,907,784,3507,1599
481	3173,3381,2847,1451,1738,43,3955,4281,1876
482	1118,3219,5302,851,1599
483	34,875,2409,2343,155,1124,402,5353,3993,2948
484	2674,3999,3997,1385,1001,4525,117
485	2132,4644,4919
486	5306,3547,2783,4104
487	4818,729,2129,3422,1039,5331,623,2221
488	3127,3340,4046,914,2134,3808
489	34,1406,2410,235,1451,784
490	4262,1711,1609,4717,4528,1867,5290,1599
491	1561,4046,626,4598
492	2065,274,3112,2477,4578,626,1172,4511
493	5175,1691,4453
494	2769,1574,2792,4044,5242,626,4133,4598,1599
495	2323,3960,4179
496	5130,1912,4263,1929,2938,3283,132
497	116,1766,3021
498	34,938,3149,4492,1771,4862,1004
499	168,1912,5219,3410,765,155,1384
500	1992,1451,1946,4895,2861
501	4094,5041,296,4945,786
502	3137,2679,115,2385
503	594,1406,619,1451,19,3637,623
504	1640,3451,2151,1142,4235,4699
505	3062,482,2216,1574,2023,3579,3808
506	4922,1490,4981,3385,1124,1451,1384,212,3823,113,1551
507	4681,4789
508	2973,4802,956,227,4865,2698,2889
509	3842,1845,1451,3429,3168,2034,2734,1699
510	1124,1244,3051,1451,487,2712
511	2584,1845,2741,784,1402,2427
512	3777,3122,4338,3280,5328,5302
513	571,914,282
514	34,1105,4603,1402,192,2698,460,3377
515	647,621,3987,3004,4589,5078
516	2011,3030,2384,1574,1618
517	2455,3609,245,83,996,1300,4843,3238,3206
518	5306,4476,2371,2868,824,276
519	622,3257,571
520	1406,1211,4808,752,2160,623
521	2910,1209,2142
522	1211,3173,1574,4137,3976,623
523	2430,1929,3165,4717,4916,2178,2756,3470,1499
524	137,4483,4615
525	157,2410,1001,1451,711,3877,4699
526	1379,138,1771,2034,5037,2698
527	4416,3600,4644,3332
528	5306,1041,3654,4172,1699,623,3470
529	34,2580,1574,2792,3866,5242
530	209,34,965,3289,1574,941,2737,623,2665
531	2973,253,347,2916,4787,2792,2969,391
532	34,352,3842,4832,3531,1845,4686,1451,609,3620,4664,3069
533	168,34,3213,4827
534	508,183,2680,1574,3613,1981
535	3842,481,2792,2948,4527,2034,3604,4706,1233,4849,1172
536	1103,4226,2374,4783
537	3086,2053,723,623
538	4818,2895,1513,4200
539	821,3767,194
540	5015,4460,2702
541	2879,3956,3920,2323,5094,2399,1793,138,3326,1169,4664,1599
542	881,3213,2892
543	1601,955,4370,1124,939,1003,1574,1563,993,4837,1599
544	4022,1845,784,5316,3887
545	4317,2085,2522,4749
546	2323,2603,1451,599
547	1640,5302,2543
548	3825
549	2961,4517,900,4589,2250
550	2455,3816,1845,1591,2861
551	34,1601,2334,3173,1574,4137,2593
552	3824,3877,3063,4699,5330
553	5306,4254,2343,5136,1574,4717,3498,4179,1151
554	1945,3967,484,1124,2741,3429,19,1137,2034,327,3470,132
555	3087,2249,3586,4172,4242,4699,2296
556	157,1406,1845,1688,4086,3470
557	797,4179,4453
558	660,5329,907,2179,1124,1911,4137
559	2343,155,1152,4699,1981
560	2264,89
561	5010,3352
562	3203,1472,4333
563	3824
564	3790,2969,4375,3002
565	5306,5218,285,939,114,784
566	331,2679,12,4179
567	5287,3586,4358,4899,2477,1771,2117,2135,816,3887
568	3197,2890,4289,3990,1137,1402,1786
569	806,1543,5312,623
570	5225,1912,907,1793,481,4525,1860,4086,623,2861
571	3999,965,2809,1211,4148,1124,1504,2741,4964,5242
572	3992,2129,176,1738,2600,2100
573	1613,4417,1771,2560
574	2069,1428,34,3340,4825,1122,4438,1451,2792,4044,4451,3418
575	1561,2868,3920,1211,622,2854,1520,4086,3878,1599
576	2206,3230,2020
577	660,3857,1845,1088,4179
578	5047,2773
579	5306,3213,3968,569,2026,379,4699,851
580	4802,1793,83,4938,235,4086,816,1599
581	5005,2410,2163
582	1912,1406,1726,1946,1638,1434,623,4311
583	4404,2335,1583,2900,3517,3579,3206
584	3661,4046,2334,3124,1409,927,1267,1451,3962,1463,2861
585	4537,3475
586	2770,4724,3163,2034,4699
587	824,2969,3697,4179
588	3093,346,777,1912,4055,1545,4368
589	965,4841,4438,1001,1574,4137
590	1561,4807,1574,2792,3620,1599,728
591	5111,3213,2522,1318,4179
592	2432,3600,1554,4459
593	3451,1099,1451,4704,941,4699
594	4607,3110
595	734,1211,4964,2241,2496,2412,623
596	2343,155,1124,247,4137,623,1599
597	3838,4483
598	944,3920,2265,4731,5086,212,1832
599	3920,437,1607,285,2537,132,2861
600	34,1671,1583,1451,5081
601	3227,907,3302,3778,189,2259
602	394,5302,1719
603	2223,3340,2580,5101,4438,3620,4679,3470
604	4244,2850,373,3060,3680
605	709,2544,3381,83,4416,824,1003,1300
606	3281,3213,4827,1187,1131,2407
607	3484,4922,831,5121,2363,4229,310,4390,3582,2320,4682,5302,1346,2333,3969,853,2829,4589,1909,1133
608	2951,481,1269,3332
609	3227,3975,2129,1574
610	4460,4644,4919,4375,4748,1217
611	3444,2831,5260,1333,4537,3429,3815,5357,3032,2438
612	5306,2602,4943,4717,4454,5253,2018,769
613	4818,588,3842,5353,3507,4013,1337,928,1675,2861
614	72,5155,1166,132
615	3127,2809,2409,3027,3962,5357
616	800,1640,34,3904,2399,186
617	2129,1254,2792,2142,3866,250,4615
618	5306,5225,3972,481,1069,1545,2698,3116
619	1640,3451,1124,1574,994,3613
620	1613,4372,3877,4699
621	4818,2741,4971,4137,2222,2861
622	5294,1105,3620,2698,2850,2861
623	453,4944,6,4311
624	824,5235,4179
625	1538,3741,4991,1134,193,1738,2169,1981,4785
626	230,4046,2462,1003,1083,2222,1599,2531
627	3764,870,1459
628	4791,4072
629	3340,2897,3687,2792,5302,1463,391,1872,1599
630	4924,4189,4704,945,2698
631	5327,2117,3779
632	1612,1248,5302,4527,2735,3265
633	4861,875,3422,4525,1150,623
634	1640,5280,2916,4296,3697
635	4881,2455,1124,4252,680,623,1599
636	4022,1845,1574,1451,4172,19,1153,4303,4699,2861
637	5250,1809
638	1763,1451,4704,2698,2071,4928,843,1035
639	1246,306,984,2201
640	34,15,3810,216,3134,3680
641	83,4284,1574,2284,996,4664,4013
642	5306,3577,1124,1574
643	3529,2343,2265,1124,5353,939,880,1599
644	691,1304
645	4818,34,1945,2179,1688,191,2741,4086,4179,4658
646	3127,1574,654,1634
647	2343,679,2792,2553,1959,5223,2816
648	19,4303,132
649	331,622,5302,571,2316
650	4317,4466,2522,227,2142,3507,2201,134
651	3967,2343,2675,460,4699
652	3538,2818,2145,173,1133
653	777,1256,2267,1771,4042
654	1304,141
655	3297
656	34,5329,4046,214,5316,4137,623,3802,1551
657	4346,777,4189,4033,4525,3932
658	2129,1008,3065,175
659	2920,4465,405,4375,1932
660	1428,4825,4177,3997,2704,3507,1173,1599,4941
661	34,2897,3041,3816,3082,444,2680,1451,1652
662	4177,1957,1845,5302,1591,4483,973
663	2343,5138,3107,1599
664	4528,4378,1404
665	1912,1211,2647,4412,3483
666	1956,4092,3410,2355,5097
667	5306,136,3451,1949,3051,4044,1008,2407,4699
668	34,1406,1100,1574,1946,623,1981
669	2433,3842,4826,1137,2947
670	264,3825,1666,3257,1932
671	2343,1124,2900,2792,3772,903,2715,2421
672	1423,4110
673	154,2938,4446,4790
674	1428,5154,5280,4571,1150
675	225,3714,3210,923,3470
676	5306,497,4817,2592,2704,3976,3283,1599,4941
677	352,4571,1574,1451,3429,623,4179
678	1804,3661,4046,2334,3124,1409,927,1267,1451,3962,1463,2861
679	3668,660,5367,2760,2142,2958
680	3157,1211,2343,3846,654,3257,4086
681	3203,447,2284,252
682	660,3519,2831,2343,1118,2676,3931,94,1172
683	1912,3766,1234,797
684	859,3403,1003,1574,3507,4651
685	756,4536,3920,4827,4987,2741,2792,4086,3205
686	2494,1711,4520
687	1929,1304
688	3127,476,2792,5302,1169,3017,4636,694,908,4598
689	146,534
690	2002,1623,347,2077,623
691	420,3283,455,334
692	3842,5192,2894
693	34,2343,1574,753,3697,4137,4895,1747,4179
694	2679,623
695	660,1588,1305
696	3286,1929,4520,2157,327,3418,623
697	2377,5121,3665,4728,853,270
698	34,2922,1958,2325,2592,3681,722
699	4807,1574,3168,5302,3507,275,903,3470,1981,1172
700	168,3340,3962,391,4179
701	168,4818,2037,3440,4711,1238,3869
702	4404,1546,1941,1872
703	3340,874,2438
704	1561,3903,2323,214,1793,1124,4252,2201,623,1599
705	907,5343,1574,2792,4698
706	3586,4252,3350,3931
707	5306,74,2612,2818,2741,4499,3465,4137,2163,816,1046,5099
708	2901,3962,3310,2837,2861
709	1317,3118,3340,2399,83,3020,3801,2741,2792,1318,4179,4941
710	5306,1766,3311,538,2335,3429,4044,2273,2185,124
711	1639,2345,4773
712	3218,5091,2749,2816,103,3615
713	4817,2922,2704,5213,851,1599
714	5306,4046,3950,2222,2861
715	4818,1490,34,3381,4416,2792,4044,3976,903
716	4818,1574,2148,391,1172,513
717	34,2514,1451,2142
718	3500,563,881,3213,825,4176
719	4022,3853,1406,3451,1574,2389
720	1689,3893,241,600
721	4485,3602,4027,1523
722	4292,1845,1771,3877,286,3069,623,4699
723	168,5280,3741,1211,3456,4044,3620,3793,1599
724	5121,5365,3199
725	734,1304,948,589,2007
726	53,5279,3903,1256,1124,2584,1588,1574,1599
727	2615,2622,3556,4173,12
728	1738,878,2163,4089
729	2455,2343,4452,1574,3793,4106,5253,2407,1599
730	969,4205,5048,473
731	4491,70
732	3213,2637,2410,4044,379,2378,2259,3808,506
733	5329,4057,203,1574,2142,5357,3637,3567,3235
734	3311,150,2165,1451,4773
735	3434,1965,2164,1303,2647
736	34,2409,4686,1213,4252,784,2412
737	497,209,4824,1845,1738,4137,623,132,2958
738	5315,155,2338,481,1151
739	1245,3332
740	1761,3257,4086
741	660,2858,1406,1118,4808,752,581
742	777,5279,1244,3027,1825
743	352,347,2741,3257,4086
744	1833,3889,2478,2699
745	1716,1463,5325,1872
746	3387,1845,1872,2134,2861
747	3842,641,1845,1574,2549,2034,3501,4699
748	3097,4818,70,2728,990,4332
749	5128,1392,666,3134,3680
750	1776,1746,3609,5321,4525,9,623,2080
751	4881,5306,4980,3842,3165,2142,784,1150,4179
752	168,4818,34,1557,4375,2698,1150
753	772,5105
754	1640,2533,4067
755	1630,1075,4598,92
756	179,1583,2151,5242,889,3517,4235,3206
757	34,965,1845,4252,5141,3321,3069,2378
